#Time(s) Rtt(s) Context
1.20061 0.0946053 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20839 0.101655 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21515 0.108698 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22217 0.115736 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23027 0.122894 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24156 0.130532 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24906 0.138215 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25464 0.145563 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26545 0.153368 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27013 0.160822 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28135 0.168719 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28207 0.175754 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29481 0.18341 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29556 0.190234 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30306 0.197205 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.309 0.204054 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31512 0.210797 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32167 0.217448 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33039 0.224392 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33722 0.231343 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3475 0.238675 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35226 0.245716 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35722 0.252501 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36432 0.259313 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37183 0.266149 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37946 0.273131 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38531 0.279989 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39911 0.287741 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4058 0.295273 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41252 0.302739 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4209 0.310272 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42882 0.317863 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43539 0.32538 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44684 0.333332 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45527 0.341416 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46105 0.349239 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46566 0.356584 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4766 0.364386 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48308 0.372088 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4928 0.379952 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49871 0.387583 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5059 0.395135 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51922 0.403493 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52585 0.411556 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53177 0.419362 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53921 0.427192 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54416 0.434668 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55438 0.442459 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56161 0.450152 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57313 0.458383 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57664 0.46596 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58157 0.473215 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59036 0.480688 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60287 0.488727 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60929 0.496636 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61562 0.504307 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62067 0.511643 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63009 0.519313 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6382 0.527024 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.64558 0.534646 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6569 0.54269 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6624 0.550479 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66576 0.557669 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.67319 0.56496 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.67767 0.57184 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.68456 0.578735 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.693 0.585893 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.70054 0.593032 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.70777 0.600153 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.71861 0.607759 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.71955 0.614539 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.72832 0.621596 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.73568 0.628647 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.73756 0.635066 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.749 0.642058 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.75253 0.648676 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.75994 0.655341 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.76399 0.661673 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.76597 0.667464 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.77453 0.673656 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.78205 0.680074 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79194 0.686815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79985 0.693713 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.80747 0.700749 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.81511 0.707905 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.82242 0.715042 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.83006 0.722287 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.83787 0.729501 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.84668 0.736938 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.85291 0.744196 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.85743 0.751172 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87044 0.7589 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87386 0.766038 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87563 0.671283 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87598 0.588373 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.88485 0.516951 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.89242 0.455457 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.89616 0.40215 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.90192 0.356131 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.90987 0.316865 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.92042 0.283882 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.9274 0.255897 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.93228 0.232034 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.94487 0.212655 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.95524 0.197073 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.95526 0.183439 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96319 0.172509 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96685 0.163321 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.97037 0.15578 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.9781 0.150183 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.98178 0.14566 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.98844 0.142578 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.99417 0.14063 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.0033 0.140052 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.01011 0.14042 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.01672 0.141493 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.02236 0.143181 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.03674 0.146408 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.0393 0.149607 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.04414 0.153031 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.05249 0.157027 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.06381 0.161899 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.06498 0.166287 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.07119 0.171001 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.07893 0.176001 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.07894 0.180376 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.08931 0.185579 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.09605 0.191006 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.1 0.196256 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.10835 0.201849 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.11392 0.207368 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.11683 0.212572 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.12489 0.218125 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.12716 0.22336 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.13836 0.229315 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.14294 0.235025 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.14869 0.240772 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.15526 0.246676 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.16125 0.252591 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.17364 0.259267 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.17806 0.265734 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.18288 0.271892 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.19514 0.278906 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.20261 0.285917 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.20583 0.292428 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.21305 0.299124 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.21787 0.305484 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.22454 0.311923 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.22808 0.318058 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.23566 0.324301 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.24141 0.330513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.24875 0.336824 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.25748 0.343471 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.26387 0.350037 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.27384 0.357032 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.28036 0.364028 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.28788 0.371025 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.29247 0.377772 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.29886 0.384425 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.30463 0.390997 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.30849 0.397247 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.3162 0.403717 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.32811 0.410877 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.33227 0.417642 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.33693 0.424062 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.34272 0.430429 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.34893 0.436751 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.3539 0.442907 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.36258 0.449418 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
