#Time(s) Rtt(s) Context
1.21868 0.0337648 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2377 0.0319192 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23818 0.0304293 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24832 0.0287506 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26525 0.0294068 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27364 0.0288559 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30352 0.029999 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3083 0.0306241 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32508 0.0332961 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32623 0.0357591 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33775 0.0327892 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36676 0.0338155 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36822 0.0334636 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37779 0.0304056 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41384 0.0322299 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42426 0.0295762 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43637 0.0273792 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4504 0.0272068 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4585 0.0265559 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47453 0.0279864 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47614 0.0267381 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49663 0.0261459 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50079 0.0258776 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51928 0.0250179 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53414 0.0261407 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53422 0.0271231 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5389 0.0261077 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55885 0.0258442 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56907 0.0264887 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58098 0.0284276 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59662 0.0282492 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61159 0.029968 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61221 0.030222 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62201 0.0296943 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62398 0.0293575 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.64289 0.0281878 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
